"","uniprot_name","uniprot_accessions","knownness","gene_name","protein_name","taxon_id","species","cluster_id","panther_group"
"5893","T200B_HUMAN","Q6P2G8","0","TMEM200B","Transmembrane protein 200B (Transmembrane protein TTMA) (Two transmembrane domain-containing family member B)","9606","Homo sapiens","UKP07652","PTHR31815"
"5894","T200B_HUMAN","Q6P2Q5","0","TMEM200B","Transmembrane protein 200B (Transmembrane protein TTMA) (Two transmembrane domain-containing family member B)","9606","Homo sapiens","UKP07652","PTHR31815"
"5895","T179A_HUMAN","Q6ZVK1","0","TMEM179","Transmembrane protein 179 (Transmembrane protein 179A)","9606","Homo sapiens","UKP09170","PTHR31872"
"5896","CCD83_HUMAN","Q8IWF9","0","CCDC83","Coiled-coil domain-containing protein 83","9606","Homo sapiens","UKP09293","PTHR21468"
"5897","CCD83_HUMAN","B2RA49","0","CCDC83","Coiled-coil domain-containing protein 83","9606","Homo sapiens","UKP09293","PTHR21468"
"5898","CCD83_HUMAN","Q6X7T2","0","CCDC83","Coiled-coil domain-containing protein 83","9606","Homo sapiens","UKP09293","PTHR21468"
"5899","CCD83_HUMAN","Q6ZVT5","0","CCDC83","Coiled-coil domain-containing protein 83","9606","Homo sapiens","UKP09293","PTHR21468"
"5900","CCD83_HUMAN","Q8N9Y1","0","CCDC83","Coiled-coil domain-containing protein 83","9606","Homo sapiens","UKP09293","PTHR21468"
"5901","FA24B_HUMAN","Q8N5W8","0","FAM24B","Protein FAM24B","9606","Homo sapiens","UKP12825","PTHR35860"
"5902","FA24B_HUMAN","Q5JPG1","0","FAM24B","Protein FAM24B","9606","Homo sapiens","UKP12825","PTHR35860"
"5903","TEX26_HUMAN","Q8N6G2","0","TEX26","Testis-expressed protein 26","9606","Homo sapiens","UKP09065","PTHR33769"
"5904","CC191_HUMAN","Q8NCU4","0","CCDC191","Coiled-coil domain-containing protein 191","9606","Homo sapiens","UKP09389","PTHR22028"
"5905","CC191_HUMAN","B4DYL1","0","CCDC191","Coiled-coil domain-containing protein 191","9606","Homo sapiens","UKP09389","PTHR22028"
"5906","CC191_HUMAN","Q9P2E0","0","CCDC191","Coiled-coil domain-containing protein 191","9606","Homo sapiens","UKP09389","PTHR22028"
"5907","TEX47_HUMAN","Q8TBZ9","0","TEX47","Testis-expressed protein 47","9606","Homo sapiens","UKP08862","PTHR34035"
"5908","SG1C1_HUMAN","Q8TD33","0","SCGB1C1","Secretoglobin family 1C member 1 (Secretoglobin RYD5)","9606","Homo sapiens","UKP12535","PTHR10136"
"5909","SG1C1_HUMAN","A8MSI9","0","SCGB1C1","Secretoglobin family 1C member 1 (Secretoglobin RYD5)","9606","Homo sapiens","UKP12535","PTHR10136"
"5910","SG1C1_HUMAN","Q14DW0","0","SCGB1C1","Secretoglobin family 1C member 1 (Secretoglobin RYD5)","9606","Homo sapiens","UKP12535","PTHR10136"
"5911","CC74A_HUMAN","Q96AQ1","0","CCDC74A","Coiled-coil domain-containing protein 74A","9606","Homo sapiens","UKP09510","PTHR14882"
"5912","CC74A_HUMAN","Q6P4I5","0","CCDC74A","Coiled-coil domain-containing protein 74A","9606","Homo sapiens","UKP09510","PTHR14882"
"5913","CC126_HUMAN","Q96EE4","0","CCDC126","Coiled-coil domain-containing protein 126","9606","Homo sapiens","UKP09460","PTHR46941"
"5914","CC126_HUMAN","A8K1J6","0","CCDC126","Coiled-coil domain-containing protein 126","9606","Homo sapiens","UKP09460","PTHR46941"
"5915","CC126_HUMAN","Q6UWP1","0","CCDC126","Coiled-coil domain-containing protein 126","9606","Homo sapiens","UKP09460","PTHR46941"
"5916","CC126_HUMAN","Q75MQ6","0","CCDC126","Coiled-coil domain-containing protein 126","9606","Homo sapiens","UKP09460","PTHR46941"
"5917","ZSWM1_HUMAN","Q9BR11","0","ZSWIM1","Zinc finger SWIM domain-containing protein 1","9606","Homo sapiens","UKP05024","PTHR31569"
"5918","ZSWM1_HUMAN","Q5JZH2","0","ZSWIM1","Zinc finger SWIM domain-containing protein 1","9606","Homo sapiens","UKP05024","PTHR31569"
"5919","ZSWM1_HUMAN","Q9BR12","0","ZSWIM1","Zinc finger SWIM domain-containing protein 1","9606","Homo sapiens","UKP05024","PTHR31569"
"5920","ZSWM1_HUMAN","Q9BV30","0","ZSWIM1","Zinc finger SWIM domain-containing protein 1","9606","Homo sapiens","UKP05024","PTHR31569"
"5921","EVG1_HUMAN","Q9BZE7","0","C22orf23","UPF0193 protein EVG1","9606","Homo sapiens","UKP09507","PTHR28348"
"5922","EVG1_HUMAN","Q5JYU9","0","C22orf23","UPF0193 protein EVG1","9606","Homo sapiens","UKP09507","PTHR28348"
"5923","EVG1_HUMAN","Q96M68","0","C22orf23","UPF0193 protein EVG1","9606","Homo sapiens","UKP09507","PTHR28348"
"5924","CF062_HUMAN","Q9GZU0","0","C6orf62","Uncharacterized protein C6orf62 (HBV X-transactivated gene 12 protein) (HBV XAg-transactivated protein 12)","9606","Homo sapiens","UKP09206","PTHR28336"
"5925","CF062_HUMAN","Q3LIB6","0","C6orf62","Uncharacterized protein C6orf62 (HBV X-transactivated gene 12 protein) (HBV XAg-transactivated protein 12)","9606","Homo sapiens","UKP09206","PTHR28336"
"5926","CF062_HUMAN","Q5JVZ2","0","C6orf62","Uncharacterized protein C6orf62 (HBV X-transactivated gene 12 protein) (HBV XAg-transactivated protein 12)","9606","Homo sapiens","UKP09206","PTHR28336"
"5927","CF062_HUMAN","Q5JVZ3","0","C6orf62","Uncharacterized protein C6orf62 (HBV X-transactivated gene 12 protein) (HBV XAg-transactivated protein 12)","9606","Homo sapiens","UKP09206","PTHR28336"
"5928","CF062_HUMAN","Q6IA63","0","C6orf62","Uncharacterized protein C6orf62 (HBV X-transactivated gene 12 protein) (HBV XAg-transactivated protein 12)","9606","Homo sapiens","UKP09206","PTHR28336"
"5929","CF062_HUMAN","Q9H1Z2","0","C6orf62","Uncharacterized protein C6orf62 (HBV X-transactivated gene 12 protein) (HBV XAg-transactivated protein 12)","9606","Homo sapiens","UKP09206","PTHR28336"
"5930","F107B_HUMAN","Q9H098","0","FAM107B","Protein FAM107B","9606","Homo sapiens","UKP07476","PTHR16768"
"5931","F107B_HUMAN","A8K1P4","0","FAM107B","Protein FAM107B","9606","Homo sapiens","UKP07476","PTHR16768"
"5932","F107B_HUMAN","D3DRT2","0","FAM107B","Protein FAM107B","9606","Homo sapiens","UKP07476","PTHR16768"
"5933","F107B_HUMAN","Q5T9K7","0","FAM107B","Protein FAM107B","9606","Homo sapiens","UKP07476","PTHR16768"
"5934","F107B_HUMAN","Q5T9K8","0","FAM107B","Protein FAM107B","9606","Homo sapiens","UKP07476","PTHR16768"
"5935","F107B_HUMAN","Q6ZSI4","0","FAM107B","Protein FAM107B","9606","Homo sapiens","UKP07476","PTHR16768"
"5936","CK016_HUMAN","Q9NQ32","0","C11orf16","Uncharacterized protein C11orf16","9606","Homo sapiens","UKP09230","PTHR14343"
"5937","CK016_HUMAN","Q53FB2","0","C11orf16","Uncharacterized protein C11orf16","9606","Homo sapiens","UKP09230","PTHR14343"
"5938","CK016_HUMAN","Q8N6Y9","0","C11orf16","Uncharacterized protein C11orf16","9606","Homo sapiens","UKP09230","PTHR14343"
"5939","SRTD4_HUMAN","Q9NUC0","0","SERTAD4","SERTA domain-containing protein 4","9606","Homo sapiens","UKP09327","PTHR14272"
"5940","SRTD4_HUMAN","B2RD32","0","SERTAD4","SERTA domain-containing protein 4","9606","Homo sapiens","UKP09327","PTHR14272"
"5941","ARL10_HUMAN","Q8N8L6","0","ARL10","ADP-ribosylation factor-like protein 10","9606","Homo sapiens","UKP12949","PTHR47575"
"5942","S3TC1_HUMAN","Q8TE82","0","SH3TC1","SH3 domain and tetratricopeptide repeat-containing protein 1","9606","Homo sapiens","UKP07935","PTHR22647"
"5943","S3TC1_HUMAN","Q4W5G5","0","SH3TC1","SH3 domain and tetratricopeptide repeat-containing protein 1","9606","Homo sapiens","UKP07935","PTHR22647"
"5944","WDR89_HUMAN","Q96FK6","0","WDR89","WD repeat-containing protein 89","9606","Homo sapiens","UKP05924","PTHR22889"
"5945","AN33B_HUMAN","A6NCL7","0","ANKRD33B","Ankyrin repeat domain-containing protein 33B","9606","Homo sapiens","UKP05908","PTHR24173"
"5946","MROH6_HUMAN","A6NGR9","0","MROH6","Maestro heat-like repeat-containing protein family member 6","9606","Homo sapiens","UKP04883","PTHR23120"
"5947","MROH6_HUMAN","A8MWB1","0","MROH6","Maestro heat-like repeat-containing protein family member 6","9606","Homo sapiens","UKP04883","PTHR23120"
"5948","CPS4L_HUMAN","A6NMK7","0","CPSF4L","Putative cleavage and polyadenylation specificity factor subunit 4-like protein","9606","Homo sapiens","UKP06824","PTHR23102"
"5949","CPS4L_HUMAN","A8MU95","0","CPSF4L","Putative cleavage and polyadenylation specificity factor subunit 4-like protein","9606","Homo sapiens","UKP06824","PTHR23102"
"5950","CPS4L_HUMAN","B2RXI9","0","CPSF4L","Putative cleavage and polyadenylation specificity factor subunit 4-like protein","9606","Homo sapiens","UKP06824","PTHR23102"
"5951","MB214_HUMAN","Q08AI8","0","MAB21L4","Protein mab-21-like 4","9606","Homo sapiens","UKP06435","PTHR10656"
"5952","MB214_HUMAN","B3KPP9","0","MAB21L4","Protein mab-21-like 4","9606","Homo sapiens","UKP06435","PTHR10656"
"5953","MB214_HUMAN","H7BXM3","0","MAB21L4","Protein mab-21-like 4","9606","Homo sapiens","UKP06435","PTHR10656"
"5954","MB214_HUMAN","Q08AI9","0","MAB21L4","Protein mab-21-like 4","9606","Homo sapiens","UKP06435","PTHR10656"
"5955","MB214_HUMAN","Q53QU5","0","MAB21L4","Protein mab-21-like 4","9606","Homo sapiens","UKP06435","PTHR10656"
"5956","MB214_HUMAN","Q9H622","0","MAB21L4","Protein mab-21-like 4","9606","Homo sapiens","UKP06435","PTHR10656"
"5957","WDR38_HUMAN","Q5JTN6","0","WDR38","WD repeat-containing protein 38","9606","Homo sapiens","UKP06044","PTHR22847"
"5958","WDR38_HUMAN","A0PK24","0","WDR38","WD repeat-containing protein 38","9606","Homo sapiens","UKP06044","PTHR22847"
"5959","TEX30_HUMAN","Q5JUR7","0","TEX30","Testis-expressed protein 30","9606","Homo sapiens","UKP04563","PTHR13136"
"5960","TEX30_HUMAN","Q5JUR8","0","TEX30","Testis-expressed protein 30","9606","Homo sapiens","UKP04563","PTHR13136"
"5961","TEX30_HUMAN","Q96KZ8","0","TEX30","Testis-expressed protein 30","9606","Homo sapiens","UKP04563","PTHR13136"
"5962","A20A1_HUMAN","Q5TYW2","0","ANKRD20A1","Ankyrin repeat domain-containing protein 20A1","9606","Homo sapiens","UKP09131","PTHR24147"
"5963","A20A1_HUMAN","Q9H0H6","0","ANKRD20A1","Ankyrin repeat domain-containing protein 20A1","9606","Homo sapiens","UKP09131","PTHR24147"
"5964","DC121_HUMAN","Q5VU92","0","DCAF12L1","DDB1- and CUL4-associated factor 12-like protein 1 (WD repeat-containing protein 40B)","9606","Homo sapiens","UKP06719","PTHR19860"
"5965","DC121_HUMAN","Q8IYK3","0","DCAF12L1","DDB1- and CUL4-associated factor 12-like protein 1 (WD repeat-containing protein 40B)","9606","Homo sapiens","UKP06719","PTHR19860"
"5966","LANC3_HUMAN","Q6ZV70","0","LANCL3","LanC-like protein 3","9606","Homo sapiens","UKP01560","PTHR12736"
"5967","LANC3_HUMAN","A6NHE3","0","LANCL3","LanC-like protein 3","9606","Homo sapiens","UKP01560","PTHR12736"
"5968","WDR86_HUMAN","Q86TI4","0","WDR86","WD repeat-containing protein 86","9606","Homo sapiens","UKP01773","PTHR44489"
"5969","WDR86_HUMAN","B4DJF1","0","WDR86","WD repeat-containing protein 86","9606","Homo sapiens","UKP01773","PTHR44489"
"5970","WDR86_HUMAN","C9JAJ5","0","WDR86","WD repeat-containing protein 86","9606","Homo sapiens","UKP01773","PTHR44489"
"5971","WDR86_HUMAN","C9JXE3","0","WDR86","WD repeat-containing protein 86","9606","Homo sapiens","UKP01773","PTHR44489"
"5972","WDR86_HUMAN","Q3KNT1","0","WDR86","WD repeat-containing protein 86","9606","Homo sapiens","UKP01773","PTHR44489"
"5973","WDR86_HUMAN","Q6ZUS8","0","WDR86","WD repeat-containing protein 86","9606","Homo sapiens","UKP01773","PTHR44489"
"5974","FA43A_HUMAN","Q8N2R8","0","FAM43A","Protein FAM43A","9606","Homo sapiens","UKP06604","PTHR11232"
"5975","FA43A_HUMAN","A3KME2","0","FAM43A","Protein FAM43A","9606","Homo sapiens","UKP06604","PTHR11232"
"5976","FA43A_HUMAN","Q8IXP4","0","FAM43A","Protein FAM43A","9606","Homo sapiens","UKP06604","PTHR11232"
"5977","FA43A_HUMAN","Q8WZ07","0","FAM43A","Protein FAM43A","9606","Homo sapiens","UKP06604","PTHR11232"
"5978","TTC9B_HUMAN","Q8N6N2","0","TTC9B","Tetratricopeptide repeat protein 9B (TPR repeat protein 9B)","9606","Homo sapiens","UKP02332","PTHR11242"
"5979","TTC9B_HUMAN","A8K0I5","0","TTC9B","Tetratricopeptide repeat protein 9B (TPR repeat protein 9B)","9606","Homo sapiens","UKP02332","PTHR11242"
"5980","TTC9B_HUMAN","Q96NP9","0","TTC9B","Tetratricopeptide repeat protein 9B (TPR repeat protein 9B)","9606","Homo sapiens","UKP02332","PTHR11242"
"5981","IGS22_HUMAN","Q8N9C0","0","IGSF22","Immunoglobulin superfamily member 22 (IgSF22)","9606","Homo sapiens","UKP07901","PTHR13817"
"5982","IGS22_HUMAN","A6NNA0","0","IGSF22","Immunoglobulin superfamily member 22 (IgSF22)","9606","Homo sapiens","UKP07901","PTHR13817"
"5983","IGS22_HUMAN","D6RGV7","0","IGSF22","Immunoglobulin superfamily member 22 (IgSF22)","9606","Homo sapiens","UKP07901","PTHR13817"
"5984","CNBD1_HUMAN","Q8NA66","0","CNBD1","Cyclic nucleotide-binding domain-containing protein 1","9606","Homo sapiens","UKP09244","PTHR23011"
"5985","CG025_HUMAN","Q9BPX7","0","C7orf25","UPF0415 protein C7orf25","9606","Homo sapiens","UKP04763","PTHR13379"
"5986","CG025_HUMAN","A4D1V2","0","C7orf25","UPF0415 protein C7orf25","9606","Homo sapiens","UKP04763","PTHR13379"
"5987","CG025_HUMAN","J3KR36","0","C7orf25","UPF0415 protein C7orf25","9606","Homo sapiens","UKP04763","PTHR13379"
"5988","CG025_HUMAN","Q9H779","0","C7orf25","UPF0415 protein C7orf25","9606","Homo sapiens","UKP04763","PTHR13379"
"5989","NPS3B_HUMAN","Q9BS92","0","NIPSNAP3B","Protein NipSnap homolog 3B (NipSnap3B) (SNAP1)","9606","Homo sapiens","UKP09632","PTHR21017"
"5990","NPS3B_HUMAN","Q5VX30","0","NIPSNAP3B","Protein NipSnap homolog 3B (NipSnap3B) (SNAP1)","9606","Homo sapiens","UKP09632","PTHR21017"
"5991","NPS3B_HUMAN","Q9NUM2","0","NIPSNAP3B","Protein NipSnap homolog 3B (NipSnap3B) (SNAP1)","9606","Homo sapiens","UKP09632","PTHR21017"
"5992","S14L5_HUMAN","O43304","0","SEC14L5","SEC14-like protein 5","9606","Homo sapiens","UKP08672","PTHR23324"
"5993","ANR39_HUMAN","Q53RE8","0","ANKRD39","Ankyrin repeat domain-containing protein 39","9606","Homo sapiens","UKP05247","PTHR24171"
"5994","ANR39_HUMAN","Q59FU2","0","ANKRD39","Ankyrin repeat domain-containing protein 39","9606","Homo sapiens","UKP05247","PTHR24171"
"5995","ANR39_HUMAN","Q8N5X5","0","ANKRD39","Ankyrin repeat domain-containing protein 39","9606","Homo sapiens","UKP05247","PTHR24171"
"5996","ANR39_HUMAN","Q9P0S5","0","ANKRD39","Ankyrin repeat domain-containing protein 39","9606","Homo sapiens","UKP05247","PTHR24171"
"5997","ASPH1_HUMAN","Q5U4P2","0","ASPHD1","Aspartate beta-hydroxylase domain-containing protein 1 (EC 1.14.11.-)","9606","Homo sapiens","UKP09933","PTHR46332"
"5998","ASPH1_HUMAN","A0AVE3","0","ASPHD1","Aspartate beta-hydroxylase domain-containing protein 1 (EC 1.14.11.-)","9606","Homo sapiens","UKP09933","PTHR46332"
"5999","ASPH1_HUMAN","B7ZLZ3","0","ASPHD1","Aspartate beta-hydroxylase domain-containing protein 1 (EC 1.14.11.-)","9606","Homo sapiens","UKP09933","PTHR46332"
"6000","ASPH1_HUMAN","Q8IW63","0","ASPHD1","Aspartate beta-hydroxylase domain-containing protein 1 (EC 1.14.11.-)","9606","Homo sapiens","UKP09933","PTHR46332"
"6001","ASPH1_HUMAN","Q8N316","0","ASPHD1","Aspartate beta-hydroxylase domain-containing protein 1 (EC 1.14.11.-)","9606","Homo sapiens","UKP09933","PTHR46332"
"6002","ASPH1_HUMAN","Q96H00","0","ASPHD1","Aspartate beta-hydroxylase domain-containing protein 1 (EC 1.14.11.-)","9606","Homo sapiens","UKP09933","PTHR46332"
"6003","CRBG2_HUMAN","Q8N1P7","0","CRYBG2","Beta/gamma crystallin domain-containing protein 2 (Absent in melanoma 1-like protein)","9606","Homo sapiens","UKP08486","PTHR11818"
"6004","CRBG2_HUMAN","B2RNG3","0","CRYBG2","Beta/gamma crystallin domain-containing protein 2 (Absent in melanoma 1-like protein)","9606","Homo sapiens","UKP08486","PTHR11818"
"6005","CRBG2_HUMAN","Q5T137","0","CRYBG2","Beta/gamma crystallin domain-containing protein 2 (Absent in melanoma 1-like protein)","9606","Homo sapiens","UKP08486","PTHR11818"
"6006","CRBG2_HUMAN","Q5T150","0","CRYBG2","Beta/gamma crystallin domain-containing protein 2 (Absent in melanoma 1-like protein)","9606","Homo sapiens","UKP08486","PTHR11818"
"6007","GD1L1_HUMAN","Q96MZ0","0","GDAP1L1","Ganglioside-induced differentiation-associated protein 1-like 1 (GDAP1-L1)","9606","Homo sapiens","UKP08590","PTHR44188"
"6008","GD1L1_HUMAN","B7Z621","0","GDAP1L1","Ganglioside-induced differentiation-associated protein 1-like 1 (GDAP1-L1)","9606","Homo sapiens","UKP08590","PTHR44188"
"6009","GD1L1_HUMAN","Q5TE60","0","GDAP1L1","Ganglioside-induced differentiation-associated protein 1-like 1 (GDAP1-L1)","9606","Homo sapiens","UKP08590","PTHR44188"
"6010","GD1L1_HUMAN","Q68CW7","0","GDAP1L1","Ganglioside-induced differentiation-associated protein 1-like 1 (GDAP1-L1)","9606","Homo sapiens","UKP08590","PTHR44188"
"6011","GD1L1_HUMAN","Q9BQJ7","0","GDAP1L1","Ganglioside-induced differentiation-associated protein 1-like 1 (GDAP1-L1)","9606","Homo sapiens","UKP08590","PTHR44188"
"6012","GD1L1_HUMAN","Q9BQV4","0","GDAP1L1","Ganglioside-induced differentiation-associated protein 1-like 1 (GDAP1-L1)","9606","Homo sapiens","UKP08590","PTHR44188"
"6013","GD1L1_HUMAN","Q9BWJ4","0","GDAP1L1","Ganglioside-induced differentiation-associated protein 1-like 1 (GDAP1-L1)","9606","Homo sapiens","UKP08590","PTHR44188"
"6014","GD1L1_HUMAN","Q9H3Y2","0","GDAP1L1","Ganglioside-induced differentiation-associated protein 1-like 1 (GDAP1-L1)","9606","Homo sapiens","UKP08590","PTHR44188"
"6015","GD1L1_HUMAN","Q9H4G5","0","GDAP1L1","Ganglioside-induced differentiation-associated protein 1-like 1 (GDAP1-L1)","9606","Homo sapiens","UKP08590","PTHR44188"
"6016","THAP2_HUMAN","Q9H0W7","0","THAP2","THAP domain-containing protein 2","9606","Homo sapiens","UKP12940","PTHR47696"
"6017","THAP2_HUMAN","B2R8P3","0","THAP2","THAP domain-containing protein 2","9606","Homo sapiens","UKP12940","PTHR47696"
"6018","A0A0B4J269_HUMAN","A0A0B4J269","0","","Melanocyte-stimulating hormone receptor (Melanocortin receptor 1)","9606","Homo sapiens","UKP00401","PTHR11588"
"6019","A0A8I5KWQ7_HUMAN","A0A8I5KWQ7","0","","Krev interaction trapped protein 1 (EC 1.14.14.154) (CYPLI) (Cytochrome P450 51A1) (Cytochrome P450-14DM) (Cytochrome P450LI) (Lanosterol 14-alpha demethylase) (Sterol 14-alpha demethylase)","9606","Homo sapiens","UKP07248","PTHR13283"
"6020","A0A994J749_HUMAN","A0A994J749","0","IMPDH","Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)","9606","Homo sapiens","UKP00460","PTHR11911"
"6021","A0A494C116_HUMAN","A0A494C116","0","","Long-chain-fatty-acid--CoA ligase (EC 6.2.1.15) (EC 6.2.1.3) (Acyl-CoA synthetase) (Long-chain acyl-CoA synthetase)","9606","Homo sapiens","UKP01708","PTHR43272"
"6022","A0A3B3ITA1_HUMAN","A0A3B3ITA1","0","","E3 ubiquitin-protein ligase RNF43 (EC 2.3.2.27) (RING finger protein 43) (RING-type E3 ubiquitin transferase RNF43)","9606","Homo sapiens","UKP07491","PTHR16200"
"6023","A0A590UK95_HUMAN","A0A590UK95","0","ITCH","HECT-type E3 ubiquitin transferase (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase Itchy homolog)","9606","Homo sapiens","UKP02062","PTHR11254"
"6024","A0A494C100_HUMAN","A0A494C100","0","","Cardiolipin synthase (CMP-forming) (EC 2.7.8.41) (EC 3.6.4.12) (DNA helicase MCM8) (Minichromosome maintenance 8)","9606","Homo sapiens","UKP00250","PTHR11630"
"6025","E9PSI1_HUMAN","E9PSI1","0","","Transmembrane 9 superfamily member","9606","Homo sapiens","UKP00472","PTHR10766"
"6026","A0A494C066_HUMAN","A0A494C066","0","KYAT1","Kynurenine--oxoglutarate transaminase 1 (EC 2.6.1.64) (EC 2.6.1.7) (EC 4.4.1.13) (Cysteine-S-conjugate beta-lyase) (Glutamine transaminase K) (Glutamine--phenylpyruvate transaminase) (Kynurenine aminotransferase 1) (Kynurenine aminotransferase I)","9606","Homo sapiens","UKP05806","PTHR43807"
"6027","B4DLN1_HUMAN","B4DLN1","0","","Mitochondrial dicarboxylate carrier (Solute carrier family 25 member 10)","9606","Homo sapiens","UKP01283","PTHR45618"
"6028","K7N7A8_HUMAN","K7N7A8","0","","Ubiquitin carboxyl-terminal hydrolase MINDY (EC 3.4.19.12)","9606","Homo sapiens","UKP01027","PTHR12473"
"6029","B4E1Z4_HUMAN","B4E1Z4","0","","Complement C2 (EC 3.4.21.47) (C3/C5 convertase) (Complement factor B)","9606","Homo sapiens","UKP06407","PTHR46393"
"6030","D6RA96_HUMAN","D6RA96","0","RTEL1-TNFRSF6B","Regulator of telomere elongation helicase 1 (EC 5.6.2.-)","9606","Homo sapiens","UKP00264","PTHR11472"
"6031","E7ENX8_HUMAN","E7ENX8","0","","ABC-type antigen peptide transporter (EC 7.4.2.14)","9606","Homo sapiens","UKP00081","PTHR43394"
"6032","A0A087WZV9_HUMAN","A0A087WZV9","0","","D-aminoacyl-tRNA deacylase (EC 3.1.1.96)","9606","Homo sapiens","UKP02570","PTHR10472"
"6033","CA053_HUMAN","Q5VUE5","0","C1orf53","Uncharacterized protein C1orf53","9606","Homo sapiens","UKP08518","PTHR21037"
"6034","CA053_HUMAN","A1L4N2","0","C1orf53","Uncharacterized protein C1orf53","9606","Homo sapiens","UKP08518","PTHR21037"
